3.984941406250000000e+02,1.547000000000000000e+03
3.992970543945666577e+02,1.541000000000000000e+03
4.000998894551739795e+02,1.536000000000000000e+03
4.009026458068219654e+02,1.530000000000000000e+03
4.017053234495106153e+02,2.595000000000000000e+03
4.025079223832399293e+02,2.632000000000000000e+03
4.033104426080099074e+02,2.668000000000000000e+03
4.041128841238205496e+02,2.663000000000000000e+03
4.049152469306718558e+02,2.727000000000000000e+03
4.057175310285638261e+02,2.719000000000000000e+03
4.065197364174964605e+02,2.747000000000000000e+03
4.073218630974697589e+02,2.774000000000000000e+03
4.081239110684837215e+02,2.795000000000000000e+03
4.089258803305383481e+02,2.825000000000000000e+03
4.097277708836336387e+02,2.833000000000000000e+03
4.105295827277695935e+02,2.886000000000000000e+03
4.113313158629462123e+02,2.904000000000000000e+03
4.121329702891634952e+02,2.916000000000000000e+03
4.129345460064214421e+02,2.945000000000000000e+03
4.137360430147200532e+02,2.964000000000000000e+03
4.145374613140593283e+02,3.011000000000000000e+03
4.153388009044392675e+02,3.045000000000000000e+03
4.161400617858598707e+02,3.091000000000000000e+03
4.169412439583211381e+02,3.094000000000000000e+03
4.177423474218230695e+02,3.125000000000000000e+03
4.185433721763656649e+02,3.173000000000000000e+03
4.193443182219489245e+02,3.189000000000000000e+03
4.201451855585728481e+02,3.229000000000000000e+03
4.209459741862374358e+02,3.281000000000000000e+03
4.217466841049426876e+02,3.310000000000000000e+03
4.225473153146886034e+02,3.348000000000000000e+03
4.233478678154751833e+02,3.370000000000000000e+03
4.241483416073024273e+02,3.440000000000000000e+03
4.249487366901703354e+02,3.455000000000000000e+03
4.257490530640789075e+02,3.488000000000000000e+03
4.265492907290281437e+02,3.561000000000000000e+03
4.273494496850180440e+02,3.565000000000000000e+03
4.281495299320486083e+02,3.606000000000000000e+03
4.289495314701198367e+02,3.695000000000000000e+03
4.297494542992317292e+02,3.731000000000000000e+03
4.305492984193842858e+02,3.771000000000000000e+03
4.313490638305775065e+02,3.816000000000000000e+03
4.321487505328113912e+02,3.914000000000000000e+03
4.329483585260859400e+02,3.912000000000000000e+03
