3.984941406250000000e+02,1.547000000000000000e+03
3.992970543945666577e+02,1.536000000000000000e+03
4.000998894551739795e+02,1.534000000000000000e+03
4.009026458068219654e+02,1.532000000000000000e+03
4.017053234495106153e+02,2.429000000000000000e+03
4.025079223832399293e+02,2.464000000000000000e+03
4.033104426080099074e+02,2.468000000000000000e+03
4.041128841238205496e+02,2.485000000000000000e+03
4.049152469306718558e+02,2.527000000000000000e+03
4.057175310285638261e+02,2.533000000000000000e+03
4.065197364174964605e+02,2.537000000000000000e+03
4.073218630974697589e+02,2.563000000000000000e+03
4.081239110684837215e+02,2.605000000000000000e+03
4.089258803305383481e+02,2.604000000000000000e+03
4.097277708836336387e+02,2.646000000000000000e+03
4.105295827277695935e+02,2.649000000000000000e+03
4.113313158629462123e+02,2.673000000000000000e+03
4.121329702891634952e+02,2.698000000000000000e+03
4.129345460064214421e+02,2.725000000000000000e+03
4.137360430147200532e+02,2.749000000000000000e+03
4.145374613140593283e+02,2.783000000000000000e+03
4.153388009044392675e+02,2.814000000000000000e+03
4.161400617858598707e+02,2.821000000000000000e+03
4.169412439583211381e+02,2.869000000000000000e+03
4.177423474218230695e+02,2.879000000000000000e+03
4.185433721763656649e+02,2.895000000000000000e+03
4.193443182219489245e+02,2.950000000000000000e+03
4.201451855585728481e+02,2.984000000000000000e+03
4.209459741862374358e+02,2.989000000000000000e+03
4.217466841049426876e+02,3.040000000000000000e+03
4.225473153146886034e+02,3.051000000000000000e+03
4.233478678154751833e+02,3.097000000000000000e+03
4.241483416073024273e+02,3.125000000000000000e+03
4.249487366901703354e+02,3.167000000000000000e+03
4.257490530640789075e+02,3.186000000000000000e+03
4.265492907290281437e+02,3.234000000000000000e+03
4.273494496850180440e+02,3.271000000000000000e+03
4.281495299320486083e+02,3.315000000000000000e+03
4.289495314701198367e+02,3.332000000000000000e+03
4.297494542992317292e+02,3.402000000000000000e+03
4.305492984193842858e+02,3.430000000000000000e+03
4.313490638305775065e+02,3.511000000000000000e+03
4.321487505328113912e+02,3.538000000000000000e+03
4.329483585260859400e+02,3.569000000000000000e+03
4.337478878104011528e+02,3.595000000000000000e+03
4.345473383857570298e+02,3.645000000000000000e+03
4.353467102521535708e+02,3.697000000000000000e+03
4.361460034095907758e+02,3.755000000000000000e+03
4.369452178580686450e+02,3.784000000000000000e+03
4.377443535975871782e+02,3.840000000000000000e+03
4.385434106281463755e+02,3.901000000000000000e+03
4.393423889497462369e+02,3.947000000000000000e+03
4.401412885623867624e+02,4.014000000000000000e+03
4.409401094660679519e+02,4.040000000000000000e+03
4.417388516607898055e+02,4.114000000000000000e+03
4.425375151465523231e+02,4.160000000000000000e+03
4.433360999233555049e+02,4.212000000000000000e+03
4.441346059911993507e+02,4.301000000000000000e+03
4.449330333500838606e+02,4.323000000000000000e+03
4.457313820000090345e+02,4.408000000000000000e+03
4.465296519409748726e+02,4.437000000000000000e+03
4.473278431729813747e+02,4.493000000000000000e+03
4.481259556960285408e+02,4.534000000000000000e+03
4.489239895101163711e+02,4.604000000000000000e+03
4.497219446152448654e+02,4.651000000000000000e+03
4.505198210114140238e+02,4.706000000000000000e+03
4.513176186986238463e+02,4.776000000000000000e+03
4.521153376768743328e+02,4.821000000000000000e+03
4.529129779461654834e+02,4.877000000000000000e+03
4.537105395064972981e+02,4.963000000000000000e+03
4.545080223578697769e+02,5.005000000000000000e+03
4.553054265002829197e+02,5.051000000000000000e+03
4.561027519337367266e+02,5.211000000000000000e+03
4.568999986582311976e+02,5.244000000000000000e+03
4.576971666737663327e+02,5.307000000000000000e+03
4.584942559803421318e+02,5.398000000000000000e+03
4.592912665779585950e+02,5.475000000000000000e+03
4.600881984666157223e+02,5.566000000000000000e+03
4.608850516463135136e+02,5.589000000000000000e+03
4.616818261170519690e+02,5.723000000000000000e+03
4.624785218788310885e+02,5.821000000000000000e+03
4.632751389316508721e+02,5.956000000000000000e+03
4.640716772755113197e+02,5.976000000000000000e+03
4.648681369104124315e+02,6.086000000000000000e+03
4.656645178363542072e+02,6.164000000000000000e+03
4.664608200533366471e+02,6.278000000000000000e+03
4.672570435613597510e+02,6.342000000000000000e+03
4.680531883604235190e+02,6.474000000000000000e+03
4.688492544505279511e+02,6.584000000000000000e+03
4.696452418316730473e+02,6.720000000000000000e+03
4.704411505038588075e+02,6.766000000000000000e+03
4.712369804670852318e+02,6.866000000000000000e+03
4.720327317213523202e+02,7.037000000000000000e+03
4.728284042666600726e+02,7.100000000000000000e+03
4.736239981030084891e+02,7.143000000000000000e+03
4.744195132303975697e+02,7.281000000000000000e+03
4.752149496488273144e+02,7.356000000000000000e+03
4.760103073582977231e+02,7.515000000000000000e+03
4.768055863588087959e+02,7.540000000000000000e+03
4.776007866503605328e+02,7.631000000000000000e+03
4.783959082329529338e+02,7.746000000000000000e+03
4.791909511065859988e+02,7.834000000000000000e+03
4.799859152712597279e+02,7.896000000000000000e+03
4.807808007269741211e+02,7.958000000000000000e+03
4.815756074737291783e+02,8.112000000000000000e+03
4.823703355115248996e+02,8.192000000000000000e+03
4.831649848403612850e+02,8.265000000000000000e+03
4.839595554602383345e+02,8.458000000000000000e+03
4.847540473711560480e+02,8.512000000000000000e+03
4.855484605731144256e+02,8.614000000000000000e+03
4.863427950661134673e+02,8.732000000000000000e+03
