3.984941406250000000e+02,1.546000000000000000e+03
3.992970543945666577e+02,1.540000000000000000e+03
4.000998894551739795e+02,1.534000000000000000e+03
4.009026458068219654e+02,1.534000000000000000e+03
4.017053234495106153e+02,3.288000000000000000e+03
4.025079223832399293e+02,3.324000000000000000e+03
4.033104426080099074e+02,3.393000000000000000e+03
4.041128841238205496e+02,3.442000000000000000e+03
4.049152469306718558e+02,3.474000000000000000e+03
4.057175310285638261e+02,3.534000000000000000e+03
4.065197364174964605e+02,3.561000000000000000e+03
4.073218630974697589e+02,3.596000000000000000e+03
4.081239110684837215e+02,3.670000000000000000e+03
4.089258803305383481e+02,3.700000000000000000e+03
4.097277708836336387e+02,3.765000000000000000e+03
4.105295827277695935e+02,3.828000000000000000e+03
4.113313158629462123e+02,3.932000000000000000e+03
4.121329702891634952e+02,3.953000000000000000e+03
4.129345460064214421e+02,4.028000000000000000e+03
4.137360430147200532e+02,4.060000000000000000e+03
4.145374613140593283e+02,4.112000000000000000e+03
4.153388009044392675e+02,4.177000000000000000e+03
4.161400617858598707e+02,4.269000000000000000e+03
4.169412439583211381e+02,4.293000000000000000e+03
4.177423474218230695e+02,4.431000000000000000e+03
4.185433721763656649e+02,4.510000000000000000e+03
4.193443182219489245e+02,4.572000000000000000e+03
4.201451855585728481e+02,4.631000000000000000e+03
4.209459741862374358e+02,4.747000000000000000e+03
4.217466841049426876e+02,4.868000000000000000e+03
4.225473153146886034e+02,4.913000000000000000e+03
4.233478678154751833e+02,5.019000000000000000e+03
4.241483416073024273e+02,5.099000000000000000e+03
4.249487366901703354e+02,5.219000000000000000e+03
4.257490530640789075e+02,5.312000000000000000e+03
4.265492907290281437e+02,5.389000000000000000e+03
4.273494496850180440e+02,5.507000000000000000e+03
4.281495299320486083e+02,5.613000000000000000e+03
4.289495314701198367e+02,5.771000000000000000e+03
4.297494542992317292e+02,5.811000000000000000e+03
4.305492984193842858e+02,5.960000000000000000e+03
4.313490638305775065e+02,6.131000000000000000e+03
4.321487505328113912e+02,6.209000000000000000e+03
4.329483585260859400e+02,6.274000000000000000e+03
4.337478878104011528e+02,6.430000000000000000e+03
4.345473383857570298e+02,6.551000000000000000e+03
4.353467102521535708e+02,6.722000000000000000e+03
4.361460034095907758e+02,6.848000000000000000e+03
4.369452178580686450e+02,6.956000000000000000e+03
4.377443535975871782e+02,7.064000000000000000e+03
4.385434106281463755e+02,7.194000000000000000e+03
4.393423889497462369e+02,7.350000000000000000e+03
4.401412885623867624e+02,7.488000000000000000e+03
4.409401094660679519e+02,7.564000000000000000e+03
4.417388516607898055e+02,7.706000000000000000e+03
4.425375151465523231e+02,7.877000000000000000e+03
4.433360999233555049e+02,7.974000000000000000e+03
4.441346059911993507e+02,8.159000000000000000e+03
4.449330333500838606e+02,8.262000000000000000e+03
4.457313820000090345e+02,8.490000000000000000e+03
4.465296519409748726e+02,8.545000000000000000e+03
4.473278431729813747e+02,8.702000000000000000e+03
4.481259556960285408e+02,8.821000000000000000e+03
4.489239895101163711e+02,8.952000000000000000e+03
4.497219446152448654e+02,9.117000000000000000e+03
4.505198210114140238e+02,9.276000000000000000e+03
4.513176186986238463e+02,9.451000000000000000e+03
