3.984941406250000000e+02,1.544000000000000000e+03
3.992970543945666577e+02,1.538000000000000000e+03
4.000998894551739795e+02,1.536000000000000000e+03
4.009026458068219654e+02,1.535000000000000000e+03
4.017053234495106153e+02,3.436000000000000000e+03
4.025079223832399293e+02,3.502000000000000000e+03
4.033104426080099074e+02,3.578000000000000000e+03
4.041128841238205496e+02,3.619000000000000000e+03
4.049152469306718558e+02,3.713000000000000000e+03
4.057175310285638261e+02,3.734000000000000000e+03
4.065197364174964605e+02,3.817000000000000000e+03
4.073218630974697589e+02,3.848000000000000000e+03
4.081239110684837215e+02,3.887000000000000000e+03
4.089258803305383481e+02,3.970000000000000000e+03
4.097277708836336387e+02,4.040000000000000000e+03
4.105295827277695935e+02,4.102000000000000000e+03
4.113313158629462123e+02,4.194000000000000000e+03
4.121329702891634952e+02,4.284000000000000000e+03
4.129345460064214421e+02,4.353000000000000000e+03
4.137360430147200532e+02,4.392000000000000000e+03
4.145374613140593283e+02,4.502000000000000000e+03
4.153388009044392675e+02,4.576000000000000000e+03
4.161400617858598707e+02,4.683000000000000000e+03
4.169412439583211381e+02,4.755000000000000000e+03
4.177423474218230695e+02,4.843000000000000000e+03
4.185433721763656649e+02,4.948000000000000000e+03
4.193443182219489245e+02,5.009000000000000000e+03
4.201451855585728481e+02,5.080000000000000000e+03
4.209459741862374358e+02,5.193000000000000000e+03
4.217466841049426876e+02,5.296000000000000000e+03
4.225473153146886034e+02,5.407000000000000000e+03
4.233478678154751833e+02,5.531000000000000000e+03
4.241483416073024273e+02,5.631000000000000000e+03
4.249487366901703354e+02,5.761000000000000000e+03
4.257490530640789075e+02,5.862000000000000000e+03
4.265492907290281437e+02,6.002000000000000000e+03
4.273494496850180440e+02,6.069000000000000000e+03
4.281495299320486083e+02,6.211000000000000000e+03
4.289495314701198367e+02,6.339000000000000000e+03
4.297494542992317292e+02,6.462000000000000000e+03
4.305492984193842858e+02,6.610000000000000000e+03
4.313490638305775065e+02,6.745000000000000000e+03
4.321487505328113912e+02,6.874000000000000000e+03
4.329483585260859400e+02,7.015000000000000000e+03
4.337478878104011528e+02,7.132000000000000000e+03
4.345473383857570298e+02,7.301000000000000000e+03
4.353467102521535708e+02,7.422000000000000000e+03
4.361460034095907758e+02,7.584000000000000000e+03
4.369452178580686450e+02,7.765000000000000000e+03
4.377443535975871782e+02,7.892000000000000000e+03
4.385434106281463755e+02,8.003000000000000000e+03
4.393423889497462369e+02,8.188000000000000000e+03
4.401412885623867624e+02,8.325000000000000000e+03
4.409401094660679519e+02,8.524000000000000000e+03
4.417388516607898055e+02,8.692000000000000000e+03
4.425375151465523231e+02,8.817000000000000000e+03
4.433360999233555049e+02,9.101000000000000000e+03
4.441346059911993507e+02,9.220000000000000000e+03
4.449330333500838606e+02,9.390000000000000000e+03
4.457313820000090345e+02,9.614000000000000000e+03
4.465296519409748726e+02,9.703000000000000000e+03
4.473278431729813747e+02,9.971000000000000000e+03
4.481259556960285408e+02,1.008900000000000000e+04
4.489239895101163711e+02,1.039300000000000000e+04
4.497219446152448654e+02,1.048900000000000000e+04
4.505198210114140238e+02,1.073000000000000000e+04
4.513176186986238463e+02,1.093600000000000000e+04
4.521153376768743328e+02,1.115900000000000000e+04
4.529129779461654834e+02,1.136200000000000000e+04
4.537105395064972981e+02,1.158800000000000000e+04
4.545080223578697769e+02,1.177600000000000000e+04
